State,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,Percent with all 12 months in FFS Medicaid,Percent with all 12 months in FFS Medicare,Percent with all 12 months with Medicare Part D coverage,Percent under 40 Years,Percent between 40-64 Years,Percent between 65-84 Years,Percent 85+ Years,Percent under 65 Years,Percent 65+ Years,Percent Female,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Asian or Pacific Islander,Percent American Indian or Alaska Native,Percent Other or Unknown Race,Percent of Medicare beneficiaries with benefits due to Old Age or Survivor's Insurance,Percent of Medicare beneficiaries with benefits due to Disability Insurance,Percent of Medicare beneficiaries with benefits due to ESRD with or without Disability Insurance,Percent of Medicaid enrollees with MAS - Receiving Cash or Section 1931,Percent of Medicaid enrollees with MAS - Medically Needy,Percent of Medicaid enrollees with MAS - Poverty Related,Percent of Medicaid enrollees with MAS - 1115 Demonstration Expansion,Percent of Medicaid enrollees with MAS - unclassified or unknown,Percent of Medicaid enrollees with BOE - Aged,Percent of Medicaid enrollees with BOE - Blind/Disabled,Percent of Medicaid enrollees with BOE - Child,Percent of Medicaid enrollees with BOE - Adult,Percent of Medicaid enrollees with BOE - Breast and Cervical Cancer Prevention Act,Percent of Medicaid enrollees with BOE - Other/Unknown,Percent of people with acquired hypothyroidism,Percent of people who have had a heart attack,Percent of people with Alzheimer's disease,Percent of people with Alzheimer's and related disorders,Percent of people with anemia,Percent of people with asthma,Percent of people with atrial fibrillation,Percent of people with cataracts,Percent of people with chronic kidney disease,Percent of people with chronic obstructive pulmonary disease,Percent of people with heart failure,Percent of people with diabetes,Percent of people with glaucoma,Percent of people with a hip fracture,Percent of people with high cholesterol,Percent of people with hypertension,Percent of people with ischemic heart disease,Percent of people with osteoporosis,Percent of people with arthritis,Percent of people with stroke or TIA,Percent of females with breast cancer,Percent of people with colorectal cancer,Percent of females with endometrial cancer,Percent of people with lung cancer,Percent of males with prostate cancer,Percent of males with benign prostatic hyperplasia,Percent of people with depression (any instance including bipolar episodes),Percent of people with Major Depressive Disorders,Percent of people with ADHD or other conduct disorders,Percent of people with anxiety,Percent of people with bipolar disorder,Percent of people with personality disorders,Percent of people with post-traumatic stress disorder,Percent of people with schizophrenia,Percent of people with schizophrenia or other psychotic disorders,Percent of people with tobacco use disorder,Percent of people with autism,Percent of people with cerebral palsy,Percent of people with cystic fibrosis or other metabolic developmental disorders,Percent of people with epilepsy,Percent of people with intellectual disabilities,Percent of people with learning disabilities,Percent of people with mobility impairments,Percent of people with multiple sclerosis and transverse myelitis,Percent of people with muscular dystrophy,Percent of people with deafness or other hearing impairment,Percent of people with blindness or other visual impairment,Percent of people with spina bifida or other congenital anomalies,Percent of people with a history of spinal cord injury,Percent of people with a history of traumatic brain injury,Percent of people with alcohol use disorder,Percent of people with drug use disorder,Percent of people with fibromyalgia or chronic pain,Percent of people with hepatitis a,Percent of people with hepatitis b (acute or unspecified),Percent of people with hepatitis b (chronic),Percent of people with hepatitis c (acute),Percent of people with hepatitis c (chronic),Percent of people with hepatitis c (unspecified),Percent of people with hepatitis d,Percent of people with hepatitis e,Percent of people with viral hepatitis (general),Percent of people with HIV/AIDS,Percent of people with leukemia or lymphoma,"Percent of people with liver disease, cirrhosis, or other liver condition",Percent of people with migraines or other chronic headaches,Percent of people with obesity,Percent of people with pressure ulcers or chronic ulcers,Percent of people with peripheral vascular disease,Percent of people with overarching opioid use disorder,Percent of people with opioid use disorder through diagnosis or procedure code,Percent of people with opioid use related hospitalization or ED visit,Percent of people with Medication Assistance Therapy,Percent of people with Sickle Cell Disease,Count of Acute IP Hospital Days - Medicare and Medicaid combined,Count of Acute IP Hospital Admissions - Medicare and Medicaid combined,Total dollars (Medicare and Medicaid) associated with IP hospital admissions,Count of Acute IP Hospital 30-day Readmissions - Medicare and Medicaid combined,Readmission Rate (% of admissions that are readmissions),Count of ED Visits - Medicare and Medicaid combined,"ED Visits per 1,000 enrollees",Percent with at least one Medicare or Medicaid Nursing Facility or non Facility-based Long-term Care Service (claim or assessment),Percent with at least one Medicare or Medicaid Residential Mental Health service,Percent with at least one Medicare or Medicaid Community Mental Health service,Number of FFS people who used Medicare IP Hospital services,Number of FFS people who used Medicare Other IP Hospital services,Number of FFS people who used Medicare Other facility-based post-acute care services,Number of FFS people who used Medicare SNF services,Number of FFS people who used Medicare home health services,Number of FFS people who used Medicare hospice services,Number of FFS people who used Medicare hospital outpatient services,Number of FFS people who used Medicare ESRD facility services,Number of FFS people who used Medicare RHC/FQHC clinic services,Number of FFS people who used Medicare outpatient therapy services,Number of FFS people who used Medicare Community Mental Health Clinic services,Number of FFS people who used Medicare ambulatory surgical center services,Number of FFS people who used Medicare Part B drugs,Number of FFS people who used Medicare physician evaluation & management services,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of FFS people who used Medicare Other Part B services,Number of people who used Medicare Part D prescription drugs,Number of people who were enrolled in Medicare managed care Part A or Part B,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Other facility-based post-acute care FFS payments,Total Medicare SNF FFS payments,Total Medicare home health FFS payments,Total Medicare hospice FFS payments,Total Medicare hospital outpatient FFS payments,Total Medicare ESRD facility FFS payments,Total Medicare RHC/FQHC clinic FFS payments,Total Medicare Outpatient Therapy FFS Payments,Total Medicare Community Mental Health Clinic FFS Payments,Total Medicare ambulatory surgical center FFS payments,Total Medicare Part B drug FFS payments,Total Medicare physician evaluation & management FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare laboratory/testing FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Other Part B FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Total Medicare managed care Part A premium payments,Total Medicare managed care Part B premium payments,Number of FFS people who used Medicaid waiver services (across all types of service),Number of FFS people who used Medicaid non-waiver services (across all types of service),Number of FFS people who used Medicaid IP Hospital services,Number of FFS people who used Medicaid mental health services,Number of FFS people who used Medicaid intermediate care facility services,Number of FFS people who used Medicaid nursing facility services,Number of FFS people who used Medicaid home health services,Number of FFS people who used Medicaid hospice services,Number of FFS people who used Medicaid hospital outpatient services,Number of FFS people who used Medicaid physician services,Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid personal care services,Number of FFS people who used Medicaid targeted case management services,Number of FFS people who used Medicaid clinic services,Number of FFS people who used Medicaid dental services,Number of FFS people who used Medicaid transportation services,Number of FFS people who used Medicaid other services,Number of people who used Medicaid managed care services,Total Medicaid FFS payments,Total waiver FFS payments (across all types of service),Total Medicaid non-waiver FFS payments (across all types of service),Total Medicaid IP Hospital FFS payments,Total Medicaid mental health FFS payments,Total Medicaid intermediate care facility FFS payments,Total Medicaid nursing facility FFS payments,Total Medicaid home health FFS payments,Total Medicaid hospice FFS payments,Total Medicaid hospital outpatient FFS payments,Total Medicaid physician FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid personal care payments,Total Medicaid targeted case management payments,Total Medicaid clinic payments,Total Medicaid dental payments,Total Medicaid transportation service payments,Total Medicaid other service payments,Total Medicaid managed care payments,Percent of Medicaid enrollees with Home and Community Based Services waiver payments,Percent of Medicaid enrollees without Home and Community Based Services waiver payments,Percent with Medicaid non facility-based long term care services (home health or Personal Care Services),Year
SC,Medicare Only,722372,512068,276064,236004,.,0.707,0.476,0.0086,0.13,0.767,0.0953,0.138,0.862,0.529,0.471,0.801,0.178,0.0047,0.0078,0.0005,0.0087,0.837,0.158,0.0047,.,.,.,.,.,.,.,.,.,.,.,0.144,0.0074,0.0389,0.0856,0.201,0.0399,0.0809,0.23,0.144,0.101,0.121,0.272,0.103,0.0071,0.525,0.62,0.276,0.0587,0.298,0.0361,0.0584,0.0124,0.0046,0.0108,0.0818,0.135,0.125,0.119,0.0036,0.099,0.016,0.0022,0.0044,0.0047,0.0175,0.059,0.0001,0.0004,0.0041,0.0138,0.0008,0.0007,0.0175,0.0035,0.0003,0.0355,0.0037,0.0008,0.002,0.0021,0.0125,0.0116,0.098,0.0001,0.0005,0.0004,0.0009,0.0021,0.0023,*,*,0.0056,0.0013,0.0126,0.0263,0.0147,0.0631,0.0328,0.0901,0.004,0.0033,0.0029,0.0004,0.0004,664484,104453,1331967686,16183,0.155,271742,530.7,0.0012,0.0034,0.0304,92038,2522,7401,22289,39063,18603,370466,4048,54984,13502,15,76318,332646,508094,365118,396442,469854,164664,165777,320358,120054,5766379266,1331967686,27234581,154768016,244945993,160631474,255170771,549975978,89793131,15985965,18626381,108663,60275689,177348028,402873116,337507748,118846259,164701323,125977341,93872600,479010408,499994307,456763810,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2012
SC,Medicaid Only (Disability),97838,39148,17086,22062,0.4,.,.,0.517,0.481,.,.,0.998,.,0.474,0.526,0.309,0.361,0.0043,0.0086,0.002,0.0009,.,.,.,0.808,*,0.0806,*,0.112,0.0002,0.912,0.0122,0.0032,0.0118,0.0608,0.0209,0.0053,0.0022,0.0127,0.0982,0.0524,0.0088,0.0187,0.0695,0.0556,0.0509,0.104,0.0154,0.0018,0.0683,0.187,0.0591,0.003,0.0426,0.0242,0.0411,0.0065,0.0021,0.011,0.0039,0.0053,0.0692,0.0782,0.0991,0.0685,0.0501,0.0089,0.0123,0.0388,0.0515,0.0776,0.0734,0.0422,0.0062,0.0614,0.191,0.141,0.041,0.0034,0.0022,0.0173,0.0051,0.0167,0.0064,0.0026,0.0407,0.0346,0.0463,*,0.0016,0.001,0.0023,0.0081,0.011,*,*,0.0186,0.0145,0.0076,0.0291,0.0123,0.035,0.0236,0.0152,0.0087,0.0074,0.0054,0.002,0.0065,267360,32036,250134522,8095,0.253,208104,5315.8,0.0145,0.0063,0.127,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4317,88990,17063,19541,404,653,4288,923,55346,77622,68516,33995,77358,4476,9539,39444,17690,30226,40365,76375,842147918,46138125,796009793,250134522,50930642,39871731,24311819,4035540,10079681,40829840,50252791,22627789,27689999,111534416,46299855,9848054,38141444,5612880,5475467,104471448,411668616,0.0573,0.0356,0.0858,2012
SD,Full Benefit,13648,13625,8563,5062,0.995,0.925,0.984,0.131,0.271,0.365,0.233,0.402,0.598,0.628,0.372,0.796,0.0102,0.0073,0.0108,0.167,0.0085,0.581,0.408,0.0113,0.472,*,0.0012,*,0.526,0.461,0.505,*,0.0056,*,0.0281,0.18,0.0088,0.0968,0.27,0.268,0.0602,0.071,0.126,0.183,0.153,0.221,0.3,0.0524,0.0238,0.28,0.507,0.232,0.0842,0.271,0.0391,0.0309,0.0137,0.0049,0.0068,0.035,0.0928,0.322,0.33,0.045,0.194,0.0687,0.027,0.02,0.0694,0.149,0.109,0.0143,0.0265,0.0071,0.0826,0.157,0.0038,0.0603,0.0149,0.0018,0.0628,0.0107,0.006,0.006,0.0172,0.0465,0.0247,0.142,*,*,0.0012,0.0021,0.0057,0.0065,*,*,0.0119,0.0026,0.0092,0.0296,0.0223,0.11,0.0816,0.168,0.0086,0.006,0.006,0.0018,*,47936,6824,56607775,791,0.116,12318,904.1,0.354,0.023,0.253,3404,302,94,4001,440,671,9998,234,3411,52,*,421,3726,12042,6983,8429,9141,4021,7285,12562,244,207433305,51274275,3783583,2302229,28288961,1857673,5888300,20486581,5318848,2360004,*,*,311497,2436007,9606713,4784958,1518935,1890039,3489104,4042207,55559990,1126498,1075395,1497,13050,2147,1638,75,4694,23,487,6937,8920,5596,3610,4867,1863,15,4110,4205,3099,8631,309,245369725,11166720,234203005,5333500,6390824,9903400,120230347,23125,3013688,5988305,3373759,569852,1311952,1117253,11807904,18685,3481634,1637899,1683162,69484436,299282,0.239,0.0489,0.268,2012
SD,Partial Benefit,8291,8284,4928,3356,0.998,0.808,0.978,0.0802,0.389,0.445,0.0862,0.469,0.531,0.595,0.405,0.84,0.0124,0.0048,0.0182,0.12,0.0053,0.51,0.478,0.0123,*,*,0.931,*,0.0686,0.499,0.434,*,*,*,0.0666,0.129,0.0074,0.0071,0.0345,0.166,0.0634,0.0518,0.103,0.13,0.139,0.13,0.272,0.049,0.0068,0.281,0.421,0.207,0.0433,0.221,0.0168,0.0278,0.0121,0.0055,0.0104,0.0244,0.0513,0.236,0.218,0.02,0.158,0.0723,0.0249,0.0229,0.0486,0.0695,0.157,0.0022,0.0029,0.0022,0.032,0.0051,*,0.0169,0.0094,*,0.0232,0.0041,0.0024,0.0022,0.0041,0.0433,0.0339,0.18,*,*,*,0.0028,0.0085,0.0092,*,*,0.0138,0.0035,0.01,0.0316,0.0348,0.121,0.0313,0.0663,0.0164,0.0132,0.0118,0.0024,*,18565,3019,27254616,351,0.116,6982,842.8,0.0179,0.0168,0.159,1679,132,64,377,301,68,5603,107,1914,25,*,371,2818,6423,3824,5000,5250,2743,3175,7145,767,107064857,26107673,1247385,1329813,4113787,1099946,525692,14901468,2674612,944652,*,*,269043,4107901,4872118,3439606,1104353,1182121,2367875,1707678,28960139,3142943,2950039,16,3958,732,85,*,112,11,11,2679,3276,2139,84,201,25,*,1580,59,543,2742,73,7932126,49214,7882912,1146943,87012,*,633772,12434,13729,2548336,1345821,272800,35001,355573,77232,*,494156,19484,185860,701348,55270,0.0021,0.0052,0.0043,2012
SD,Medicare Only,128672,93754,50255,43499,.,0.728,0.594,0.0066,0.0707,0.783,0.139,0.0772,0.923,0.523,0.477,0.953,0.0026,0.0027,0.0042,0.0279,0.0095,0.91,0.0871,0.003,.,.,.,.,.,.,.,.,.,.,.,0.146,0.0076,0.0254,0.0732,0.162,0.0326,0.0836,0.232,0.127,0.0925,0.121,0.213,0.0914,0.0081,0.381,0.496,0.25,0.0613,0.253,0.0236,0.0536,0.0152,0.0076,0.0088,0.0739,0.106,0.113,0.108,0.0019,0.0737,0.0078,0.002,0.0026,0.0035,0.0239,0.0424,0.0001,0.0006,0.0015,0.0116,0.001,0.0002,0.0143,0.0048,0.0002,0.0306,0.0028,0.0006,0.0015,0.0026,0.0091,0.0054,0.108,*,0.0001,*,0.0003,0.0009,0.0008,*,*,0.0017,0.0005,0.0154,0.0185,0.0102,0.0591,0.0256,0.072,0.002,0.0015,0.0016,0.0001,*,118740,21428,262295300,2982,0.139,47426,505.9,0.0007,0.0027,0.0274,19264,344,761,7559,3786,1903,77997,462,18469,411,*,7555,49704,92245,60241,70116,76409,29330,42024,71055,12518,923912043,262295300,3874910,14014161,74569191,13748446,13237841,172081325,9832070,8686432,*,*,5594912,26914479,52543322,50038264,15654126,17058188,20056440,13318488,80940723,33041505,36033787,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2012
SD,Medicaid Only (Disability),10875,6305,2574,3731,0.58,.,.,0.597,0.401,.,.,0.998,.,0.457,0.543,0.549,0.0134,*,*,0.195,0.236,.,.,.,0.807,*,0.0169,*,0.176,*,0.897,0.0177,*,0.0085,0.0739,0.0309,0.0021,*,0.0143,0.0801,0.0495,0.0049,0.0136,0.0525,0.0308,0.0281,0.0742,0.0092,0.0021,0.0363,0.079,0.0282,0.0052,0.0331,0.0113,0.035,0.0025,*,0.0038,*,*,0.0933,0.129,0.176,0.0902,0.0731,0.0105,0.0201,0.0278,0.0446,0.0444,0.0684,0.0508,0.0087,0.0887,0.174,0.0325,0.0374,0.0036,0.0033,0.0224,0.0035,0.0189,0.0067,0.0092,0.0493,0.0203,0.0395,*,*,*,*,0.0054,0.0057,*,*,0.009,0.003,0.0068,0.0292,0.0135,0.0382,0.0239,0.0086,*,*,0.0027,0.0019,*,34936,3521,55460495,805,0.229,3185,505.2,0.0457,0.0232,0.0686,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1024,10067,2004,2770,146,288,187,56,3963,7347,6913,4937,7785,1091,*,4837,3498,1786,6445,2881,213306438,4113332,209193106,55460495,7361688,18801120,7979580,*,710298,9854288,9492336,6438364,7245379,26750179,3560156,*,15959667,1401865,2110394,39834501,794689,0.16,0.0373,0.179,2012
TN,Full Benefit,152794,100285,62507,37778,0.0631,0.633,0.978,0.116,0.376,0.387,0.121,0.492,0.508,0.621,0.379,0.735,0.238,0.0098,0.0108,0.0011,0.0052,0.484,0.502,0.014,0.562,0.0046,*,*,0.431,0.347,0.597,0.0002,0.0278,0.0007,0.0276,0.165,0.0152,0.153,0.287,0.345,0.0729,0.0718,0.1,0.248,0.252,0.272,0.367,0.0456,0.0174,0.387,0.641,0.344,0.0873,0.39,0.0693,0.0318,0.0116,0.0036,0.0119,0.0284,0.106,0.351,0.346,0.0303,0.313,0.11,0.018,0.0191,0.0708,0.169,0.206,0.0056,0.0178,0.0099,0.0877,0.0736,0.0024,0.0847,0.0095,0.0015,0.0376,0.0249,0.0044,0.0104,0.0087,0.0368,0.0692,0.217,0.0004,0.0028,0.0019,0.0053,0.015,0.0156,0.0002,*,0.0267,0.0068,0.0091,0.0471,0.0372,0.139,0.109,0.158,0.0325,0.0268,0.0205,0.0065,0.0016,446568,58527,533337734,12689,0.217,184168,1836.4,0.0103,0.0273,0.229,33539,4125,1899,25651,17995,6775,81420,2782,12720,1777,57,8034,53992,109155,73143,85805,93432,50310,55517,142472,45694,2944981977,528342593,55208549,54244091,298390206,123277805,86102234,138160287,60208358,4326009,1650797,270895,6378677,24529123,147914889,57808754,26190889,49092207,61247038,69282285,656257344,257459983,238638965,4916,100302,7524,8132,736,26472,12679,3509,34842,24857,23022,19133,11305,81,56,23821,435,26588,13096,152248,609244245,251804750,357439495,4995141,6384512,149036564,2833202,66745,117101,10886813,192762,1517673,11253155,14085201,212749,27017,2342384,276761,82459,404934006,4095321922,0.0357,0.039,0.0367,2012
TN,Partial Benefit,128570,128451,76598,51853,0.998,0.573,0.984,0.0585,0.413,0.471,0.0575,0.472,0.528,0.596,0.404,0.764,0.213,0.006,0.0114,0.0009,0.0049,0.506,0.484,0.0103,0.0006,*,0.92,*,0.0791,0.493,0.429,*,0.0001,*,0.0783,0.0809,0.0079,0.0148,0.0447,0.159,0.0418,0.034,0.0593,0.117,0.141,0.123,0.243,0.029,0.0035,0.28,0.408,0.216,0.0298,0.244,0.0213,0.0229,0.007,0.0023,0.0087,0.016,0.0458,0.178,0.17,0.0087,0.164,0.0622,0.0076,0.0139,0.025,0.0392,0.164,0.0007,0.0012,0.003,0.0267,0.0037,0.0003,0.0173,0.0052,0.0005,0.0152,0.0069,0.001,0.002,0.0024,0.0255,0.0497,0.157,0.0002,0.0018,0.001,0.0048,0.0123,0.0114,0.0001,*,0.021,0.0065,0.0068,0.0324,0.029,0.0874,0.0265,0.0701,0.0263,0.0212,0.0145,0.0069,0.0008,157348,25890,262517863,4928,0.19,100161,779.8,0.0017,0.0124,0.103,18623,1585,972,2763,9699,1890,59873,1551,10317,1548,49,8166,47771,79618,52663,62222,72708,37670,27541,117627,48638,1791601833,261441119,17675090,21619116,27672549,56944761,17129064,105435152,36586215,3266118,1055294,192793,6459512,18149189,78491890,45179452,17872404,43907303,39336003,20229552,473557890,260841948,238559420,15,16051,1273,1043,*,60,125,22,8248,2250,4904,1561,1923,24,14,5526,48,739,983,7149,9535851,56059,9479792,1076744,161556,*,198925,17430,3588,1133054,92818,628432,3153485,1978408,60587,*,791604,20246,21476,195542,26360390,0.0001,0.0016,0.0007,2012
TN,Medicare Only,914320,557397,300529,256868,.,0.609,0.571,0.0078,0.119,0.772,0.101,0.127,0.873,0.529,0.471,0.894,0.0865,0.0046,0.0057,0.0005,0.0082,0.851,0.145,0.0039,.,.,.,.,.,.,.,.,.,.,.,0.137,0.0101,0.0409,0.0916,0.21,0.0378,0.0822,0.2,0.153,0.114,0.141,0.266,0.0815,0.008,0.467,0.596,0.3,0.0585,0.304,0.0341,0.055,0.0126,0.0045,0.0114,0.0697,0.135,0.132,0.124,0.0033,0.103,0.0163,0.0019,0.0039,0.0043,0.0242,0.0653,0.0001,0.0005,0.0037,0.0136,0.0008,0.0004,0.0201,0.0039,0.0003,0.034,0.0066,0.0008,0.0023,0.0029,0.0099,0.0128,0.0991,0.0002,0.0004,0.0005,0.0008,0.0026,0.0023,0.0001,*,0.005,0.0009,0.0138,0.0275,0.0152,0.0614,0.0352,0.0885,0.006,0.0048,0.0038,0.0006,0.0001,731296,125272,1390015215,20639,0.165,314885,564.9,0.001,0.0044,0.0324,107766,4058,6812,28622,53918,17328,377279,4164,21461,14956,45,76564,382569,551967,390572,427772,505167,189110,173847,491257,238961,7239581800,1390015215,49096151,140577165,325972090,309420545,157550735,577574049,89938676,5974476,15611924,80091,61238535,199504314,442679846,322813665,112255239,184709979,144117091,92529391,652039618,1027466190,938416816,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2012
TN,Medicaid Only (Disability),149060,38228,14245,23983,0.256,.,.,0.469,0.526,.,.,0.995,.,0.492,0.508,0.465,0.237,0.004,0.007,0.0016,0.0001,.,.,.,0.886,0.0049,0.0161,0.0011,0.0921,0.0001,0.894,0.0099,0.005,0.0117,0.0789,0.0126,*,*,0.0024,0.043,0.0585,0.0007,0.0041,0.0173,0.0153,0.0131,0.0243,0.0041,0.0004,0.011,0.0289,0.0106,0.0011,0.0114,0.0036,0.0011,0.0003,*,0.0004,*,0.0014,0.0465,0.0492,0.228,0.063,0.105,0.0048,0.0199,0.0182,0.033,0.0236,0.0824,0.0536,0.0091,0.0719,0.0766,0.0847,0.0171,0.0012,0.0031,0.0348,0.0033,0.0218,0.0013,0.0018,0.0066,0.0186,0.0144,*,0.0004,*,0.0008,0.0017,0.0017,*,*,0.0037,0.0024,0.0069,0.009,0.0145,0.0209,0.005,0.0018,0.005,0.0031,0.0017,0.0023,0.0103,391256,41214,5046596,9615,0.233,76508,2001.4,0.0024,0.0063,0.204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2032,135518,23756,44291,316,2348,7943,1137,78281,123962,113856,47728,125490,67,160,58458,19011,37695,46973,148834,642731411,118131202,524600209,5046596,5489921,55967798,665771,255606,10163,831439,1072049,724279,563101,368595333,182174,73100,339988,8861729,184623,193867741,2834222995,0.0164,0.0245,0.017,2012
TX,Full Benefit,406530,354809,224929,129880,0.641,0.752,0.982,0.0929,0.239,0.509,0.159,0.332,0.668,0.637,0.363,0.336,0.177,0.0574,0.422,0.0019,0.0059,0.653,0.326,0.0211,0.667,0.0001,0.0033,0.0001,0.33,0.648,0.313,*,0.0016,*,0.037,0.179,0.0113,0.152,0.297,0.38,0.0755,0.0606,0.141,0.249,0.173,0.274,0.424,0.0853,0.0136,0.444,0.651,0.37,0.111,0.4,0.0753,0.0286,0.01,0.0033,0.0074,0.0351,0.14,0.3,0.304,0.0255,0.202,0.0839,0.0124,0.01,0.0617,0.119,0.107,0.0064,0.016,0.0096,0.0749,0.0745,0.0026,0.0898,0.0068,0.0015,0.0795,0.0698,0.0043,0.0072,0.0086,0.0287,0.0342,0.147,0.0005,0.0033,0.0029,0.0047,0.015,0.0153,0.0003,*,0.0273,0.0063,0.0082,0.055,0.0235,0.134,0.111,0.263,0.0135,0.0105,0.0083,0.0026,0.0014,1040517,156747,1708043083,29630,0.189,453205,1277.3,0.223,0.0205,0.18,95218,8263,14793,72161,87205,25876,220304,12227,50174,2134,981,21899,140918,323385,214303,256123,290969,143332,175629,372718,76996,9066344700,1671552327,125131840,527226898,965199028,729477030,379876914,381277971,275425328,24944539,4623424,5137639,18909516,92379492,500535509,219789258,112347468,127908015,145087642,156546245,1642360344,498851232,461757040,24037,321973,21294,13058,6582,80667,2989,15637,9055,41273,25902,124562,184506,11188,7584,3498,32589,37418,165247,246308,4115841425,53452840,4062388585,36490756,19482132,725592812,2119106703,7634617,170388155,2031089,5493710,5253886,123157620,29344714,10002432,2488327,678372,36883910,21518772,800293418,1405451208,0.086,0.319,0.0991,2012
TX,Partial Benefit,302981,301279,180599,120680,0.988,0.574,0.98,0.0557,0.335,0.544,0.0654,0.391,0.609,0.6,0.4,0.349,0.208,0.0195,0.418,0.0021,0.0043,0.593,0.387,0.0199,0.001,*,0.759,*,0.24,0.551,0.35,*,0.0001,*,0.0989,0.094,0.0068,0.0251,0.0652,0.201,0.0546,0.03,0.0745,0.148,0.108,0.144,0.295,0.0478,0.0038,0.32,0.447,0.239,0.0459,0.262,0.0282,0.025,0.0076,0.0029,0.0064,0.0218,0.077,0.177,0.166,0.0086,0.123,0.0601,0.008,0.0104,0.0342,0.0457,0.115,0.0006,0.0017,0.0041,0.027,0.0049,0.0004,0.0283,0.0038,0.0006,0.0208,0.0349,0.0012,0.0026,0.0032,0.0269,0.0337,0.121,0.0004,0.0025,0.0021,0.0045,0.0159,0.016,0.0002,*,0.0273,0.0115,0.007,0.0433,0.022,0.108,0.0383,0.1,0.0148,0.0115,0.0083,0.0037,0.001,432948,70401,832084828,13589,0.193,242343,804.4,0.0163,0.013,0.0862,46112,4263,6399,7675,49255,5926,139699,7812,33060,1450,717,15936,89700,183796,113171,145001,161102,82020,69221,270584,109709,5258829360,824367496,61898551,200096696,90012555,397812179,68599137,276014816,186739251,12929203,1270920,3618950,14121959,68231642,218331004,143238216,56314273,72865460,80062753,49965076,1016918483,736717784,678702956,238,78930,6289,619,39,2290,77,116,1476,4151,2115,2362,32060,124,310,591,1495,945,42074,6042,377323945,301760,377022185,7717332,497043,2445206,17747733,91328,883821,640133,1165593,769278,1211614,9331588,324958,87807,136801,242035,313644,333718031,16797452,0.0039,0.0122,0.132,2012
